temp_K,phase,radius_um,time_s,time_label,cu_surface_wt_pct,cu_farfield_wt_pct,depletion_depth_um,cu_captured_mg,cu_removed_shell_pct
1723,FCC_A1,100,1800,30 min,0.010000000000000005,0.2999999999999999,84.74576271186442,0.00023125294597842086,0.0019818560905190195
1723,FCC_A1,250,60,1 min,0.010000000000000005,0.2999999999999993,84.74576271186442,0.0009254225168933186,0.0072711172113354965
1723,FCC_A1,250,300,5 min,0.010000000000000005,0.29999999999999927,84.74576271186442,0.0009310940434637485,0.007315678839897592
1723,FCC_A1,250,600,10 min,0.010000000000000005,0.29999999999999954,84.74576271186442,0.0009380698447686436,0.0073704882572231565
1723,FCC_A1,250,1800,30 min,0.010000000000000005,0.2999999999999999,84.74576271186442,0.0009647929621124877,0.007580453883639573
1723,FCC_A1,500,60,1 min,0.010000000000000005,0.2999999999999993,84.74576271186442,0.0031841910624618225,0.02177356594370927
1723,FCC_A1,500,300,5 min,0.010000000000000005,0.29999999999999927,84.74576271186442,0.00320187161325282,0.02189446592458895
1723,FCC_A1,500,600,10 min,0.010000000000000005,0.29999999999999954,84.74576271186442,0.003223586199562805,0.02204295072581042
1723,FCC_A1,500,1800,30 min,0.010000000000000005,0.2999999999999999,84.74576271186442,0.0033064371148400135,0.022609487039711842
1748,FCC_A1,25,60,1 min,0.010000000000000009,0.29999999999999916,84.74576271186442,4.9256203897850336e-05,0.0004413111390522257
1748,FCC_A1,25,300,5 min,0.010000000000000009,0.2999999999999994,84.74576271186442,5.001996309268833e-05,0.00044815404235298693
1748,FCC_A1,25,600,10 min,0.010000000000000009,0.2999999999999995,84.74576271186442,5.096479219607773e-05,0.00045661924216195283
1748,FCC_A1,25,1800,30 min,0.010000000000000009,0.29999999999999954,84.74576271186442,5.4643234632598735e-05,0.0004895762606314573
1748,FCC_A1,50,60,1 min,0.010000000000000009,0.29999999999999916,84.74576271186442,9.252344943185242e-05,0.0008167143732889079
1748,FCC_A1,50,300,5 min,0.010000000000000009,0.2999999999999994,84.74576271186442,9.36792861487732e-05,0.0008269170674781205
1748,FCC_A1,50,600,10 min,0.010000000000000009,0.2999999999999995,84.74576271186442,9.510465825002666e-05,0.0008394989793018483
1748,FCC_A1,50,1800,30 min,0.010000000000000009,0.29999999999999954,84.74576271186442,0.0001006078285960889,0.0008880760519022027
1748,FCC_A1,100,60,1 min,0.010000000000000009,0.29999999999999916,84.74576271186442,0.00021965928159754208,0.0018824974671403487
1748,FCC_A1,100,300,5 min,0.010000000000000009,0.2999999999999994,84.74576271186442,0.00022186270846620811,0.0019013810101854026
1748,FCC_A1,100,600,10 min,0.010000000000000009,0.2999999999999995,84.74576271186442,0.00022457017999254398,0.0019245842559286
1748,FCC_A1,100,1800,30 min,0.010000000000000009,0.29999999999999954,84.74576271186442,0.00023492281073647268,0.0020133071225971353
1748,FCC_A1,250,60,1 min,0.010000000000000009,0.29999999999999916,84.74576271186442,0.0009258775068760963,0.007274692103273361
1748,FCC_A1,250,300,5 min,0.010000000000000009,0.2999999999999994,84.74576271186442,0.0009333311850606344,0.007333256236678383
1748,FCC_A1,250,600,10 min,0.010000000000000009,0.2999999999999995,84.74576271186442,0.000942453062297053,0.007404927540718048
1748,FCC_A1,250,1800,30 min,0.010000000000000009,0.29999999999999954,84.74576271186442,0.0009769541108648498,0.007676004982071626
1748,FCC_A1,500,60,1 min,0.010000000000000009,0.29999999999999916,84.74576271186442,0.003185610311611969,0.02178327079946544
1748,FCC_A1,500,300,5 min,0.010000000000000009,0.2999999999999994,84.74576271186442,0.0032088393448584146,0.0219421114209227
1748,FCC_A1,500,600,10 min,0.010000000000000009,0.2999999999999995,84.74576271186442,0.0032372122563944223,0.022136125991099487
1748,FCC_A1,500,1800,30 min,0.010000000000000009,0.29999999999999954,84.74576271186442,0.003343960790102899,0.022866074726116282
1773,FCC_A1,25,60,1 min,0.010000000000000023,0.2999999999999991,84.74576271186442,4.931536733443383e-05,0.0004418412140787757
1773,FCC_A1,25,300,5 min,0.010000000000000023,0.3000000000000002,84.74576271186442,5.0312604451441226e-05,0.00045077596367751403
1773,FCC_A1,25,600,10 min,0.010000000000000023,0.30000000000000043,84.74576271186442,5.1542494712083516e-05,0.0004617951699679317
1773,FCC_A1,25,1800,30 min,0.010000000000000023,0.30000000000000016,84.74576271186442,5.6295925584154144e-05,0.0005043835512591472
1773,FCC_A1,50,60,1 min,0.010000000000000023,0.2999999999999991,84.74576271186442,9.261310122075723e-05,0.0008175057392079179
1773,FCC_A1,50,300,5 min,0.010000000000000023,0.3000000000000002,84.74576271186442,9.41212939545382e-05,0.0008308187176034765
1773,FCC_A1,50,600,10 min,0.010000000000000023,0.30000000000000043,84.74576271186442,9.597376130873815e-05,0.0008471706448555826
1773,FCC_A1,50,1800,30 min,0.010000000000000023,0.30000000000000016,84.74576271186442,0.00010305717505785757,0.0009096966948070504
1773,FCC_A1,100,60,1 min,0.010000000000000023,0.2999999999999991,84.74576271186442,0.0002198304437491544,0.0018839643403566187
1773,FCC_A1,100,300,5 min,0.010000000000000023,0.3000000000000002,84.74576271186442,0.00022270344957559551,0.0019085862281822562
1773,FCC_A1,100,600,10 min,0.010000000000000023,0.30000000000000043,84.74576271186442,0.00022621574076774444,0.0019386868423015083
1773,FCC_A1,100,1800,30 min,0.010000000000000023,0.30000000000000016,84.74576271186442,0.0002394798313154141,0.0020523611504313943
1773,FCC_A1,250,60,1 min,0.010000000000000023,0.2999999999999991,84.74576271186442,0.0009264574693803482,0.007279248914102594
1773,FCC_A1,250,300,5 min,0.010000000000000023,0.3000000000000002,84.74576271186442,0.0009361681293576722,0.007355546330261841
1773,FCC_A1,250,600,10 min,0.010000000000000023,0.30000000000000043,84.74576271186442,0.0009479772492703396,0.007448331510523043
1773,FCC_A1,250,1800,30 min,0.010000000000000023,0.30000000000000016,84.74576271186442,0.000991949058569281,0.007793821460865315
1773,FCC_A1,500,60,1 min,0.010000000000000023,0.2999999999999991,84.74576271186442,0.003187419172252347,0.02179563982684591
1773,FCC_A1,500,300,5 min,0.010000000000000023,0.3000000000000002,84.74576271186442,0.003217669972057485,0.02200249543679096
1773,FCC_A1,500,600,10 min,0.010000000000000023,0.30000000000000043,84.74576271186442,0.0032543649971932534,0.02225341679607083
1773,FCC_A1,500,1800,30 min,0.010000000000000023,0.30000000000000016,84.74576271186442,0.00339006863226305,0.02318136112762386
1798,FCC_A1,25,60,1 min,0.010000000000000023,0.3000000000000004,84.74576271186442,4.93902751578484e-05,0.0004425123509967478
1798,FCC_A1,25,300,5 min,0.010000000000000023,0.2999999999999998,84.74576271186442,5.0681949202863375e-05,0.00045408510932932057
1798,FCC_A1,25,600,10 min,0.010000000000000023,0.29999999999999966,84.74576271186442,5.2268953384794805e-05,0.0004683038791042153
